timestamp,contents,user follower count,polarity,subjectivity
2020-03-19T21:24:39Z,"b'RT @Isellmpls: The Dow Jones Industrial Average dropped almost 10%, wiping out all the gains logged since @realDonaldTrump took office....'",17259,-0.15,0.4
2020-03-19T21:24:02Z,b'$DIA $DJIA   ...  \n \nUnderstanding the Dow Jones Industrial Average (DJIA)  https://t.co/AxIPiad3fA \n \n The Birth o... https://t.co/JW3EkkjszO',3857,-0.15,0.4
2020-03-19T21:24:00Z,"b'RT @EFEnoticias: #ULTIMAHORA | Wall Street cierra con ganancias y el Dow Jones sube un 0,95 % https://t.co/1L7bUtg6qL'",4917,0,0
2020-03-19T21:23:35Z,"b'RT @EFEnoticias: #ULTIMAHORA | Wall Street cierra con ganancias y el Dow Jones sube un 0,95 % https://t.co/1L7bUtg6qL'",337,0,0
2020-03-19T21:22:57Z,"b'RT @EFEnoticias: #ULTIMAHORA | Wall Street cierra con ganancias y el Dow Jones sube un 0,95 % https://t.co/1L7bUtg6qL'",50,0,0
2020-03-19T21:22:38Z,"b'El Dow Jones remonto 188,27 puntos, situandose en unos 20.087,19 enteros, con avances destacados de grandes cotizad... https://t.co/9t2OAAfqtc'",1676395,0,0
2020-03-19T21:22:12Z,b'@pavlenskiki Dow Jones et CAC40 faire meme prestation depuis 1 semaine.\nCopieurs de #piotr ! ',79,0,0
2020-03-19T21:22:08Z,b'RT @Independent: US stock market falling faster than during the Wall Street Crash https://t.co/Aj66nmWbLX',91,0,0.125
2020-03-19T21:21:41Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",3507,-0.6,0.9
2020-03-19T21:21:12Z,b'RT @timeslip22: US stock market falling faster than during the Wall Street Crash https://t.co/2N8Va1DOjU',11774,0,0
2020-03-19T21:20:52Z,"b'RT @Isellmpls: The Dow Jones Industrial Average dropped almost 10%, wiping out all the gains logged since @realDonaldTrump took office....'",15567,-0.15,0.4
2020-03-19T21:20:47Z,b'RT @gualestrit:  Dow Jones +1.0%\n S&amp;P 500     +0.5%\n Nasdaq      +2.3%',667,0,0
2020-03-19T21:20:17Z,"b'Dow Jones Stems Weekly Losses; FANG Stocks Facebook, Amazon, Netflix Jump https://t.co/SCanH6RCS5 https://t.co/RYxGwHjaW3'",299,0,0
2020-03-19T21:19:54Z,"b'Dow Jones Stems Weekly Losses; FANG Stocks Facebook, Amazon, Netflix Jump - Investor&amp;#39;s Business D... https://t.co/8YiNaLZPJJ'",29,0,0
2020-03-19T21:19:23Z,b'The S&amp;P 500 &amp; Dow Jones Industrial Avg are trading in bear market territory &amp; now sit around 30% below their all-ti... https://t.co/S7tMXgL9sT',2591,0,0
2020-03-19T21:18:26Z,"b'RT @RightWingLawMan: When President Obama left office, the Dow Jones was at 19,827.\n\nYesterday, it dropped to 19,811.\n\nDemocrats hate @real...'",8248,-0.4,0.45
2020-03-19T21:18:21Z,"b'Market Summary &gt; Dow Jones Industrial Average\nINDEXDJX: .DJI\n20,087.19 +188.27 (0.95%)\nMar 19, 5:15 PM EDT  Disclaimer'",7332,-0.15,0.4
2020-03-19T21:18:18Z,"b'RT @QAnonNotables: Dow Jones falls below 20,000 for the first time since the week Trump was inaugurated. https://t.co/tuZqoNwfVH'",2593,0.25,0.333333333
2020-03-19T21:18:05Z,"b""It's anec-data, but at least the Dow Jones didn't slide down into oblivion during today's presser. https://t.co/sfwdbBzODM""",200,-0.227777778,0.344444444
2020-03-19T21:17:43Z,b'Did Trump tweet from the Shitter this morning? Dow Jones up a hunjee! ',1029,0,0
2020-03-19T21:17:22Z,b'Dow Jones Grafico 1H\nSe ha parado y apoyado en la zona pero no supera maximo. No hay claridad de que el mercado se... https://t.co/dh0utI733f',17,0,0
2020-03-19T21:16:39Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",106,0,0
2020-03-19T21:16:27Z,"b'MFs who dont even know what the Dow Jones is or does, complaining about the shit like it at all effects them or any... https://t.co/RYrjlFYTgq'",113,-0.2,0.8
2020-03-19T21:16:23Z,b'RT @boghche:                  :\n#__ # # #_...',75,0,0
2020-03-19T21:16:03Z,b'RT @peruenlanoticia: Wall Street al cierre con ganancias rompiendo tendencias negativas https://t.co/ZFTS0O2tno https://t.co/q7rqd5wJDT',2501,0,0
2020-03-19T21:16:03Z,b'RT @peruenlanoticia: Wall Street al cierre con ganancias rompiendo tendencias negativas https://t.co/ZFTS0O2tno https://t.co/q7rqd5wJDT',1739,0,0
2020-03-19T21:16:02Z,b'RT @peruenlanoticia: Wall Street al cierre con ganancias rompiendo tendencias negativas https://t.co/ZFTS0O2tno https://t.co/q7rqd5wJDT',862,0,0
2020-03-19T21:16:02Z,b'RT @peruenlanoticia: Wall Street al cierre con ganancias rompiendo tendencias negativas https://t.co/ZFTS0O2tno https://t.co/q7rqd5wJDT',788,0,0
2020-03-19T21:15:46Z,"b'@dmojik10 @davidbvcr Fue lo primero que pense al ver la imagen, que esta gente siga promocionando su piramide es la... https://t.co/8LYaXJxUZq'",31,0,0
2020-03-19T21:15:32Z,b'Wall Street al cierre con ganancias rompiendo tendencias negativas https://t.co/ZFTS0O2tno https://t.co/q7rqd5wJDT',55357,0,0
2020-03-19T21:15:22Z,b'This is how #BTC performed compared to Dow Jones and S&amp;P500 over the last few days with a same-percentage-scale. It... https://t.co/a0QRO7PbBt',2949,-0.1,0.083333333
2020-03-19T21:15:03Z,b'RT @Stocktwits: The markets are closed.   \n   \n S&amp;P 500  0.48%              \n Nasdaq  2.30%              \n Russell 2k  6.79%...',38,-0.1,0.1
2020-03-19T21:14:16Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',652,0,0.3
2020-03-19T21:13:58Z,"b'@waltydunlop @clairywoowoo It\'s extraordinary. ""Dow Jones?! I don\'t even know who the man is! Wouldn\'t talk to him if I did.""'",3853,0.520833333,1
2020-03-19T21:12:59Z,b'RT @MexicoComoVamos: Los mercados financieros estadounidenses cierran asi hoy jueves 19 de marzo: el Dow Jones cierra con aumento de (+)0.9...',151,0,0
2020-03-19T21:12:51Z,"b'Dow Jones, Nasdaq, S&amp;P 500: Neue Manahmen der US-Regierung helfen Wall Street https://t.co/0SHkdVrR0H #Handelsblatt'",6634,0,0
2020-03-19T21:11:50Z,"b'RT @UniNoticias:  Wall Street se recupera levemente y cierra en verde.\n\n El Dow Jones registro ganancias de 0.95%, el S&amp;P 500 de 0.47% y...'",381,0,0
2020-03-19T21:11:31Z,"b'Before the coronavirus pandemic hit the world, S&amp;P Dow Jones Indices estimated dividend payouts for the year would... https://t.co/CXQ5Gp7xtN'",1002,0,0
2020-03-19T21:11:20Z,"b'RT @Strandjunker: Top 3 largest Dow Jones drops since Black Monday 1987:\n\n1. Trump (R), 3/12/2020\n-9.99 %\n\n2. Reagan (R), 10/26/1987\n-8.04...'",646,0.166666667,0.466666667
2020-03-19T21:10:38Z,b'SPDR Dow Jones Industrial Average ETF (DIA) information for2020-03-19:\nOpening: 198.3700\nClosing: 201.0800\nHigh: 204.9800\nLow: 192.3200',16,0.003333333,0.413333333
2020-03-19T21:10:36Z,b'@caphilltrish @esaagar @SenKevinCramer Should be paid every month until a recovery is established. That point could... https://t.co/cBMRVUTF9B',743,0,0
2020-03-19T21:10:24Z,b'RT @CommSec: US Markets - closing prices:\nDow Jones +188pts or 0.95%\nS&amp;P +11pts or +0.47%  \nNasdaq +160 or +2.3%\n#Gold +0.14% to US$1479/oz...',8853,0,0
2020-03-19T21:08:43Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',90,0,0
2020-03-19T21:07:27Z,b'RT @gualestrit:  Dow Jones +1.0%\n S&amp;P 500     +0.5%\n Nasdaq      +2.3%',1006,0,0
2020-03-19T21:07:01Z,b'RT @Kh9syl: US stock market falling faster than during the Wall Street Crash https://t.co/0s1emSSLfx',2575,0,0
2020-03-19T21:06:23Z,b'RT @MexicoComoVamos: Los mercados financieros estadounidenses cierran asi hoy jueves 19 de marzo: el Dow Jones cierra con aumento de (+)0.9...',1748,0,0
2020-03-19T21:05:59Z,b'RT @eugenegu: @realDonaldTrump Chinese Americans and all Asian Americans are not Trumps punching bag to turn to whenever the Dow Jones Ind...',5,0,0
2020-03-19T21:05:11Z,"b""#COVID2019italia ULTIM'ORA MERCATI: Wall Street in leggero rialzo:\n\n- DOW Jones +0,95% (+188,27);\n- NASDAQ Composit... https://t.co/RdxO9LAwXJ""",99,0,0
2020-03-19T21:04:37Z,b'RT @BodiazRising: OBSERVATIONS:\n\nDow Jones in positive territory both days. \nNo mention at all of H1N1 / SwineFlu 3rd Death or num of inf...',435,0.113636364,0.272727273
2020-03-19T21:04:31Z,"b'RT @BodiazRising: OBSERVATIONS:\n\nSchools urged NOT to close\nSwineFlu casts cloud over Cinco de Mayo\nDow Jones off a few points, then reb...'",435,-0.2,0.1
2020-03-19T21:03:38Z,b'RT @eugenegu: @realDonaldTrump Chinese Americans and all Asian Americans are not Trumps punching bag to turn to whenever the Dow Jones Ind...',58,0,0
2020-03-19T21:03:37Z,"b'RT @Roonie_Bear: The Bottom Line:\nThe U.S. economy is legendary for its strength and resilience, and the national character is persistently...'",3977,1,1
2020-03-19T21:03:12Z,b'RT @EjeCentral:  #ALERTA  Un respiro para Wall Street! El Dow Jones logra cerrar con ganancias de un 0.96% y el Nasdaq subio un 2.30%  ht...',23989,0,0
2020-03-19T21:02:19Z,b'    Dow Jones      https://t.co/BmPfSeJIM5',10867,0,0
2020-03-19T21:02:02Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",73,0,0
2020-03-19T21:01:50Z,"b'RT @EFEnoticias: #ULTIMAHORA | Wall Street cierra con ganancias y el Dow Jones sube un 0,95 % https://t.co/1L7bUtg6qL'",788,0,0
2020-03-19T21:01:46Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',1910,0,0
2020-03-19T21:01:21Z,"b'RT @ABC: BREAKING: Trading temporarily halted as markets plummet; Dow Jones has dropped from record high of 29,551 to 19,576 now, erasing o...'",79,0.16,0.54
2020-03-19T21:00:53Z,"b'RT @LaGranEpoca: Economia \n\n#WallStreet abrio en rojo este jueves, el indice bursatil #DowJones avanza un leve 0.42%, tras perdidas de jor...'",2917,0,0
2020-03-19T21:00:26Z,"b'RT @Reforma: El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/aka9tcXU0d'",118,0,0
2020-03-19T21:00:21Z,b'RT @eugenegu: @realDonaldTrump Chinese Americans and all Asian Americans are not Trumps punching bag to turn to whenever the Dow Jones Ind...',2967,0,0
2020-03-19T21:00:21Z,b'Dow Jones vadeliler 300 puan duserse! https://t.co/3qOWZwFS5l',8041,0,0
2020-03-19T20:59:23Z,"b'#ThursdayThoughts  Dow Jones Industrial Average IndexIndex: DJI20,087.19 188.27 (0.95%) Another dreary, anemic att... https://t.co/Vo5BR36O8M'",819,-0.15,0.4
2020-03-19T20:59:20Z,"b'RT @USATODAY: The Dow Jones industrial average slumped 250 points, a day after it tumbled more than 1,300 points, nearly erasing all of its...'",79,0.15,0.433333333
2020-03-19T20:58:05Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",13850,-0.6,0.9
2020-03-19T20:58:04Z,"b'lmao @ CNBC earlier saying the Dow Jones ""rebounded"" from yesterday\'s huge slump after it climbed....188 points (less than 1%)'",3128,0.208333333,0.616666667
2020-03-19T20:57:11Z,"b'Cierre de Wall Street en terreno de ganancias: \n\nDow Jones (+0,95%), \nS&amp;P 500 (+0,48%), \nNasdaq (+2,3%)'",45875,0,0
2020-03-19T20:56:17Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",438,0,0
2020-03-19T20:56:05Z,"b'RT @AgNPalabras: #WallStreet cerro en alza: Dow Jones 0,95%, S&amp;P 500 0,47%, Nasdaq 2,30%.'",659,0,0
2020-03-19T20:55:34Z,b'RT @thehill: JUST IN: Dow Jones plunges 700 points after first reports of job losses https://t.co/p8AjyxkhOH https://t.co/EbAsLYh5Rv',79,0.25,0.333333333
2020-03-19T20:55:10Z,b'US stock market falling faster than during the Wall Street Crash https://t.co/fDLkVUEWAC https://t.co/dGmNkcD8B0',41065,0,0
2020-03-19T20:55:10Z,"b'RT @greenhousenyt: This video does a great job showing how dishonest, dangerous and way behind the curve Trump has been about the coronavir...'",362,-0.125,0.7125
2020-03-19T20:54:57Z,"b'Gains were modest, but welcomed as the Dow Jones Industrial Average was able to manufacture some upside amid trying... https://t.co/Ga3ux2pjb4'",9228,0.15,0.641666667
2020-03-19T20:54:27Z,b'RT @MexicoComoVamos: Los mercados financieros estadounidenses cierran asi hoy jueves 19 de marzo: el Dow Jones cierra con aumento de (+)0.9...',19,0,0
2020-03-19T20:54:22Z,b'US stock market falling faster than during the Wall Street Crash https://t.co/xtkHgYkXA5 https://t.co/Hgpxy1GZRe',2652,0,0
2020-03-19T20:54:15Z,b' #ALERTA  Un respiro para Wall Street! El Dow Jones logra cerrar con ganancias de un 0.96% y el Nasdaq subio un 2... https://t.co/CWBCRaKSS3',92570,0,0
2020-03-19T20:52:56Z,"b'RT @Reforma: El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/aka9tcXU0d'",1541,0,0
2020-03-19T20:52:39Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',25,0,0.3
2020-03-19T20:52:06Z,"b'El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/aka9tcXU0d'",2921368,0,0
2020-03-19T20:52:00Z,"b""Dow Jones lost 600 Points in the last hour. Safe to say we haven't found the bottom.""",12,0.25,0.283333333
2020-03-19T20:51:59Z,b'History will measure your presidency by how many lives were saved and not by what the DOW JONES average was. https://t.co/WmavR5AWCp',861,0.175,0.45
2020-03-19T20:51:49Z,"b'Via @reforma El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/QbJAOoJPJg'",89,0,0
2020-03-19T20:51:49Z,"b'Via @reforma El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/k59TZNiQ3i'",238,0,0
2020-03-19T20:51:48Z,"b'Via @reforma El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/nqtDWUns2x'",112,0,0
2020-03-19T20:51:48Z,"b'RT @Roonie_Bear: The Bottom Line:\nThe U.S. economy is legendary for its strength and resilience, and the national character is persistently...'",9252,1,1
2020-03-19T20:51:48Z,"b'Via @reforma El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/m7H4Moeaaj'",257,0,0
2020-03-19T20:51:18Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',50,0,0.3
2020-03-19T20:51:17Z,"b'RT @Roonie_Bear: The Bottom Line:\nThe U.S. economy is legendary for its strength and resilience, and the national character is persistently...'",13307,1,1
2020-03-19T20:50:49Z,"b'RT @PllushCapital: Anything Is Possible, As Markets Weigh A Shutdown\n\nI have to wonder how income investors will be able to withdraw monthl...'",166,0.25,0.8125
2020-03-19T20:50:43Z,"b'RT @LouiseMensch: Ive been watching this for a while: the Dow Jones just fell below its close on the day @realDonaldTrump took office (19,...'",1777,0,0
2020-03-19T20:50:39Z,b'Dow Jones and SPY Slamming down literally right after the market closed. Down over -2.00% . How does that make retail investors feel?',12,-0.031349206,0.303373016
2020-03-19T20:50:25Z,"b'RT @reformanegocios: El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/Ovxs...'",334,0,0
2020-03-19T20:50:11Z,"b""RT @heartsnark: Dow Jones at 19898. We're into Trump's 99-Cent Store stock market now. All the momentum since Trump took office is gone.\n\nA...""",1820,0,0
2020-03-19T20:49:57Z,b'Wall Street cierra con ganancias y el Dow Jones sube un 0.95% https://t.co/3t7YvEEn7d',8343,0,0
2020-03-19T20:49:53Z,"b'El Dow Jones gano 0.95 por ciento, el S&amp;amp;P 500 avanzo 0.47 por ciento y el Nasdaq 2.30 por ciento https://t.co/Ovxs7obYbn'",148644,0,0
2020-03-19T20:48:50Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",50488,-0.6,0.9
2020-03-19T20:48:42Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",684,-0.6,0.9
2020-03-19T20:48:11Z,"b'BOLSAS DE NY\n\nAs pracas de negociacoes a vista em Nova Iorque encerram o pregao em alta, dando um respiro as fortes... https://t.co/KpMZB4AQKY'",8,0,0
2020-03-19T20:48:04Z,"b'RT @DaDbeltrami: @jeitoapp @RadioFreeTom With unemployment at 15%, the Dow Jones at 6,000 and thousands of Americans dead from Covid-19, Tr...'",3473,-0.2,0.4
2020-03-19T20:48:02Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',4198,0,0
2020-03-19T20:47:30Z,b'RT @cbouzy: Reminder: Trump and his dimwitted sycophants put American citizens in danger to keep markets from crashing. The Dow Jones Indus...',124,0,0
2020-03-19T20:47:26Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",15844,-0.6,0.9
2020-03-19T20:47:12Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',752,0,0
2020-03-19T20:46:46Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',6318,0,0
2020-03-19T20:46:37Z,"b'RT @Dan_Takahashi_: NY2?\nJapanese https://t.co/0sQObXUdN0\n\nRIGHT NOW Dow Jones Index breaking 20k, Time to Buy?  \nENGLISH vers...'",1,0.095238095,0.178571429
2020-03-19T20:46:31Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",852,0,0
2020-03-19T20:46:18Z,b'RT @eleconomistany: El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 via @e...',3578,0,0
2020-03-19T20:45:40Z,b'El Dow Jones recupera los 20.000 puntos y el S&amp;P 500 se distancia de los minimos de 2018 https://t.co/kBAXP0MQh0 vi... https://t.co/MlGm2v0xxj',6338,0,0
2020-03-19T20:45:03Z,"b'RT @chriskeller650: Staycation Poll #12\nWhat will be the low point for the Dow Jones Industrial Average in 2020? (High is 29,551 on 2/12/20...'",4579,0.003333333,0.413333333
2020-03-19T20:44:56Z,"b""And the Dow Jones is now back below 20,000 pts. Yaaay! Not permanently but we're close. https://t.co/oZgQyxwcIY""",2553,0,0
2020-03-19T20:44:45Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",8962,0,0
2020-03-19T20:44:41Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',474,0,0.3
2020-03-19T20:44:39Z,b'RT @MexicoComoVamos: Los mercados financieros estadounidenses cierran asi hoy jueves 19 de marzo: el Dow Jones cierra con aumento de (+)0.9...',713,0,0
2020-03-19T20:44:18Z,"b'RT @DaDbeltrami: @jeitoapp @RadioFreeTom With unemployment at 15%, the Dow Jones at 6,000 and thousands of Americans dead from Covid-19, Tr...'",3186,-0.2,0.4
2020-03-19T20:44:16Z,"b'Dow Jones Industrial Average\nINDEXDJX: .DJI\n20,087.19 +188.27 (0.95%)\nMar 19, 4:20 PM EDT  SLOWLY ASCENDING!'",3472,-0.2625,0.4
2020-03-19T20:43:57Z,"b'RT @chriskeller650: Staycation Poll #12\nWhat will be the low point for the Dow Jones Industrial Average in 2020? (High is 29,551 on 2/12/20...'",4783,0.003333333,0.413333333
2020-03-19T20:43:27Z,b'RT @Sagittarius3020: Dow Jones in Freefall as Wall Street Begs for Stock Market Shutdown Asset managers reportedly urged the Bank of Englan...',550,0,0
2020-03-19T20:43:13Z,"b'RT @chriskeller650: Staycation Poll #12\nWhat will be the low point for the Dow Jones Industrial Average in 2020? (High is 29,551 on 2/12/20...'",22415,0.003333333,0.413333333
2020-03-19T20:43:00Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',4873,0,0.3
2020-03-19T20:42:58Z,b'RT @a_raefipour1:        1987   . \n\n   Dow Jones    .\n\n    ...',91,0,0
2020-03-19T20:42:55Z,"b'RT @UniNoticias:  Wall Street se recupera levemente y cierra en verde.\n\n El Dow Jones registro ganancias de 0.95%, el S&amp;P 500 de 0.47% y...'",193,0,0
2020-03-19T20:42:55Z,b' Update:\n\nDow Jones (-1.35%)\nS&amp;P 500 (-1.80%)\nNasdaq (-0.52%)\n\n\n (-0.94%)... https://t.co/d8ZOhv138X',23643,0,0
2020-03-19T20:42:54Z,b'RT @eugenegu: @realDonaldTrump Chinese Americans and all Asian Americans are not Trumps punching bag to turn to whenever the Dow Jones Ind...',2,0,0
2020-03-19T20:42:24Z,"b'The Dow Jones industrials gained almost 200 points, or 1%. https://t.co/ajDoCAiT5Q'",58664,0,0
2020-03-19T20:42:12Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',152,0,0.3
2020-03-19T20:42:07Z,"b'When the number of infected is more than the Dow Jones, Trump might order some medical supplies https://t.co/q3HhyS1fu0'",1527,0.25,0.25
2020-03-19T20:42:05Z,"b'The Dow Jones industrials gained almost 200 points, or 1%.   Not great but I will take it!'",2443,-0.5,0.75
2020-03-19T20:41:50Z,"b'Le Dow Jones termine en hauuse de +0,95% a 20 087.19 pts,\nLe S&amp;P500 finit a +0,47% a 2 409,39 pts,\nLe Nasdaq a prog... https://t.co/SgiefZsEuK'",4060,0,0
2020-03-19T20:41:40Z,"b'#WallStreet cerro en alza: Dow Jones 0,95%, S&amp;P 500 0,47%, Nasdaq 2,30%.'",2800,0,0
2020-03-19T20:41:17Z,b'Dow jones Futures down -1.00%',12,-0.155555556,0.288888889
2020-03-19T20:40:51Z,"b'Kapansta, Dow Jones endeksi, 100 puann uzerinde deger kazand ve yuzde 0,96 artsla 20.090,45 puana yukseldi.\nS... https://t.co/5dOjKqo1kC'",53453,0,0
2020-03-19T20:40:42Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",0,0,0
2020-03-19T20:40:42Z,b'RT @Schuldensuehner: Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. http...',1333,0,0.3
2020-03-19T20:40:31Z,b'US stock market falling faster than during the Wall Street Crash https://t.co/vDLlnLpuHz',349,0,0
2020-03-19T20:40:20Z,b'RT @Shackviral: US stock market falling faster than during the Wall Street Crash | This is the real national emergency in both the US &amp; UK...',1086,0.2,0.3
2020-03-19T20:40:07Z,b'The Dow Jones Industrial Average fell nearly 6% Wednesday. That big decline  on top of a 7% drop on Monday  meant... https://t.co/Hi3dpOiCU9',2,0.1125,0.35
2020-03-19T20:40:02Z,"b""@realDonaldTrump \n\nDear Mr. Trump \n\nSomething wrong with Dow Jones this morning .. \n\nIt's showing 188 points up and... https://t.co/cIBXl3ze5z""",3368,-0.5,0.9
2020-03-19T20:39:46Z,b'RT @MexicoComoVamos: Los mercados financieros estadounidenses cierran asi hoy jueves 19 de marzo: el Dow Jones cierra con aumento de (+)0.9...',368,0,0
2020-03-19T20:39:02Z,"b'Nasdaq Surges In Stock Market Correction, As U.S. Coronavirus Cases Near 10,000; Amazon Advances 5%... https://t.co/VahdyGAZSV'",9398,0.1,0.4
2020-03-19T20:38:58Z,"b'@bosepheris @Eiregirl_420ppl @SuzieSm48957522 @louxjacobs @SenTomCotton Until +- Jan 4. After that, the entire worl... https://t.co/vwfltMTSgo'",98,0,0.625
2020-03-19T20:38:44Z,"b'RT @greenhousenyt: This video does a great job showing how dishonest, dangerous and way behind the curve Trump has been about the coronavir...'",447,-0.125,0.7125
2020-03-19T20:38:28Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",223,0,0
2020-03-19T20:37:48Z,b'The Dow Jones Industrial Average fell into a bear market on Wednesday for the first time since 2009. Many traders s... https://t.co/hfgt8WjBb6',101,0.2,0.411111111
2020-03-19T20:37:47Z,"b'Dow Jones, S&amp;P 500 climb 2% as Fed, other policymakers take further steps https://t.co/a0ZOD4FuCh'",53,-0.0625,0.4375
2020-03-19T20:37:46Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",469,0,0
2020-03-19T20:37:21Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",271,0,0
2020-03-19T20:37:17Z,b'Stocks Finish Higher as Central Banks Take Steps to Fight Economic Fallout From Coronavirus\n\n ... https://t.co/h3cSdMxmlM',305,0.15,0.316666667
2020-03-19T20:37:06Z,"b'RT @UniNoticias:  Wall Street se recupera levemente y cierra en verde.\n\n El Dow Jones registro ganancias de 0.95%, el S&amp;P 500 de 0.47% y...'",160,0,0
2020-03-19T20:36:23Z,"b'RT @EFEnoticias: #ULTIMAHORA | Wall Street cierra con ganancias y el Dow Jones sube un 0,95 % https://t.co/1L7bUtg6qL'",47,0,0
2020-03-19T20:36:23Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",482,0,0
2020-03-19T20:36:11Z,"b'RT @CNBCnow: BREAKING: Boeing looking at cutting dividend, considering layoffs at its plants - Dow Jones\n\nhttps://t.co/jn8limDgPx'",2408,-0.6,0.9
2020-03-19T20:35:58Z,"b'RT @UniNoticias:  Wall Street se recupera levemente y cierra en verde.\n\n El Dow Jones registro ganancias de 0.95%, el S&amp;P 500 de 0.47% y...'",107,0,0
2020-03-19T20:35:56Z,"b'RT @AFPespanol: #ULTIMAHORA Wall Street logra terminar en verde: Dow Jones +0,96%, Nasdaq +2,30% #AFP'",712,0,0
